comp_id,skater_fullname,skater_nat,gender,bv,num_quads,num_triples,num_doubles,num_jump_errors,num_spin_errors,judge_nat,judge_tes,judge_pcs,judge_total
EC_1617,Matilda ALGOTSSON,SWE,F,53.1,0,5,6,2,0,BGR,52.6,52.8,105.4
EC_1617,Roberta RODEGHIERO,ITA,F,46.95,0,5,3,1,1,BGR,44.15,50.0,94.15
EC_1617,Joshi HELGESSON,SWE,F,50.4,0,6,5,4,0,BGR,46.5,52.4,98.9
EC_1617,Anastasia GALUSTYAN,ARM,F,44.55,0,5,4,2,0,BGR,45.15,55.2,100.35
EC_1617,Helery HAELVIN,EST,F,51.07,0,5,5,1,0,BGR,45.77,51.6,97.37
EC_1617,Natasha MCKAY,GBR,F,44.83,0,4,6,1,0,BGR,45.93,44.0,89.93
EC_1617,Nathalie WEINZIERL,GER,F,50.33,0,6,3,1,0,BGR,48.23,46.0,94.22999999999999
EC_1617,Angelina KUCHVALSKA,LAT,F,44.04,0,4,5,1,0,BGR,43.74,44.0,87.74000000000001
EC_1617,Mae Berenice MEITE,FRA,F,48.1,0,5,3,1,0,BGR,43.0,50.4,93.4
EC_1617,Anna KHNYCHENKOVA,UKR,F,51.83,0,6,3,2,0,BGR,48.13,44.8,92.93
EC_1617,Michaela-Lucie HANZLIKOVA,CZE,F,40.33,0,4,6,2,0,BGR,38.33,44.0,82.33
EC_1617,Viveca LINDFORS,FIN,F,41.99,0,4,5,2,0,BGR,38.99,51.2,90.19
EC_1617,Anne Line GJERSEM,NOR,F,45.87,0,5,5,4,0,BGR,39.27,39.6,78.87
EC_1617,Kerstin FRANK,AUT,F,39.12,0,4,1,1,0,BGR,36.92,53.6,90.52000000000001
EC_1617,Javier FERNANDEZ,ESP,M,47.75,2,2,0,0,0,RUS,54.85,46.5,101.35
EC_1617,Maxim KOVTUN,RUS,M,48.05,2,2,0,0,0,RUS,52.25,41.5,93.75
EC_1617,Alexei BYCHENKO,ISR,M,42.16,1,3,0,0,0,RUS,48.46,41.75,90.21000000000001
EC_1617,Mikhail KOLYADA,RUS,M,34.2,1,2,0,1,0,RUS,43.8,44.0,87.8
EC_1617,Jorik HENDRICKX,BEL,M,39.04,0,4,0,0,0,RUS,41.64,37.5,79.14
EC_1617,Deniss VASILJEVS,LAT,M,37.73,0,4,0,0,0,RUS,42.63,39.5,82.13
EC_1617,Alexander MAJOROV,SWE,M,40.76,1,3,0,0,0,RUS,41.66,37.5,79.16
EC_1617,Michal BREZINA,CZE,M,38.05,0,4,0,0,0,RUS,37.45,39.75,77.2
EC_1617,Alexander SAMARIN,RUS,M,43.13,1,3,0,0,0,RUS,43.23,38.0,81.22999999999999
EC_1617,Moris KVITELASHVILI,GEO,M,41.93,1,3,0,0,0,RUS,45.53,31.5,77.03
EC_1617,Chafik BESSEGHIER,FRA,M,42.35,2,1,1,0,1,RUS,39.65,38.25,77.9
EC_1617,Paul FENTZ,GER,M,41.73,1,3,0,0,0,RUS,39.23,32.25,71.47999999999999
EC_1617,Kevin AYMOZ,FRA,M,37.4,0,4,0,0,0,RUS,36.8,33.0,69.8
EC_1617,Ivan RIGHINI,ITA,M,40.63,1,3,0,1,0,RUS,34.63,36.5,71.13
EC_1617,Ivan PAVLOV,UKR,M,35.37,0,4,0,1,0,RUS,36.37,31.0,67.37
EC_1617,Graham NEWBERRY,GBR,M,36.21,0,4,0,0,0,RUS,36.31,29.75,66.06
EC_1617,Javier RAYA,ESP,M,34.7,0,4,0,2,0,RUS,34.3,27.5,61.8
EC_1617,Maurizio ZANDRON,ITA,M,33.41,0,3,1,0,1,RUS,32.21,30.5,62.71
EC_1617,Stephane WALKER,SUI,M,34.36,0,3,1,1,0,RUS,31.26,30.5,61.760000000000005
EC_1617,Jiri BELOHRADSKY,CZE,M,31.81,0,3,1,0,0,RUS,32.51,27.25,59.76
EC_1617,Slavik HAYRAPETYAN,ARM,M,37.07,0,4,0,0,0,RUS,34.47,26.0,60.47
EC_1617,Valtter VIRTANEN,FIN,M,28.81,0,3,1,1,0,RUS,27.71,27.25,54.96
EC_1617,Sondre ODDVOLL BOE,NOR,M,24.2,0,2,1,1,0,RUS,24.7,27.0,51.7
EC_1617,Daniel Albert NAURITS,EST,M,26.7,0,3,1,3,0,RUS,27.2,27.0,54.2
EC_1617,Igor REZNICHENKO,POL,M,36.26,1,2,1,1,0,RUS,30.76,26.75,57.510000000000005
EC_1617,Nicholas VRDOLJAK,CRO,M,28.43,0,2,2,0,0,RUS,28.73,27.25,55.980000000000004
EC_1617,Alexander BOROVOJ,HUN,M,27.13,0,2,2,0,0,RUS,28.63,25.75,54.379999999999995
EC_1617,Thomas KENNES,NED,M,27.54,0,2,2,0,0,RUS,27.14,26.5,53.64
EC_1617,Anton KARPUK,BLR,M,29.7,0,4,0,1,0,RUS,26.9,25.5,52.4
EC_1617,Mark GORODNITSKY,ISR,M,28.53,0,3,1,1,0,RUS,26.53,25.5,52.03
EC_1617,Larry LOUPOLOVER,AZE,M,25.33,0,2,2,1,0,RUS,25.83,26.5,52.33
EC_1617,Engin Ali ARTAN,TUR,M,31.17,0,4,0,1,1,RUS,27.27,22.75,50.019999999999996
EC_1617,Daniel SAMOHIN,ISR,M,15.8,0,1,1,3,0,RUS,16.6,35.25,51.85
EC_1617,Michael NEUMAN,SVK,M,27.03,0,2,2,0,0,RUS,24.13,25.5,49.629999999999995
EC_1617,Nicky OBREYKOV,BUL,M,23.2,0,2,0,2,1,RUS,19.5,23.75,43.25
EC_1617,Mario-Rafael IONIAN,AUT,M,21.23,0,2,2,1,1,RUS,19.43,21.25,40.68
EC_1617,Javier FERNANDEZ,ESP,M,94.73,3,7,1,1,0,TUR,94.13,97.0,191.13
EC_1617,Maxim KOVTUN,RUS,M,78.27,2,5,4,0,0,TUR,85.17,92.0,177.17000000000002
EC_1617,Mikhail KOLYADA,RUS,M,78.13,2,5,4,0,0,TUR,81.63,83.0,164.63
EC_1617,Moris KVITELASHVILI,GEO,M,87.38,3,6,2,0,0,TUR,87.98,70.0,157.98000000000002
EC_1617,Jorik HENDRICKX,BEL,M,74.11,0,8,4,0,0,TUR,79.41,79.0,158.41
EC_1617,Deniss VASILJEVS,LAT,M,67.74,0,7,4,0,0,TUR,74.94,78.0,152.94
EC_1617,Alexander SAMARIN,RUS,M,80.88,2,6,3,0,1,TUR,83.98,79.0,162.98000000000002
EC_1617,Paul FENTZ,GER,M,80.69,2,6,3,0,0,TUR,83.19,71.5,154.69
EC_1617,Alexei BYCHENKO,ISR,M,78.47,2,6,3,1,0,TUR,74.27,78.0,152.26999999999998
EC_1617,Chafik BESSEGHIER,FRA,M,75.33,1,7,4,1,0,TUR,78.23,70.5,148.73000000000002
EC_1617,Ivan RIGHINI,ITA,M,71.98,1,7,3,0,0,TUR,70.38,67.0,137.38
EC_1617,Alexander MAJOROV,SWE,M,63.56,0,6,6,2,0,TUR,63.66,73.0,136.66
EC_1617,Michal BREZINA,CZE,M,67.24,1,6,2,1,0,TUR,62.74,75.5,138.24
EC_1617,Ivan PAVLOV,UKR,M,66.93,0,8,2,1,0,TUR,70.83,67.0,137.82999999999998
EC_1617,Stephane WALKER,SUI,M,67.91,0,8,3,1,0,TUR,74.41,62.5,136.91
EC_1617,Graham NEWBERRY,GBR,M,65.67,0,8,3,0,0,TUR,71.17,62.5,133.67000000000002
EC_1617,Javier RAYA,ESP,M,65.44,0,7,4,2,0,TUR,63.84,68.0,131.84
EC_1617,Kevin AYMOZ,FRA,M,61.18,0,6,5,0,1,TUR,63.38,69.5,132.88
EC_1617,Maurizio ZANDRON,ITA,M,64.79,0,7,3,0,0,TUR,60.29,64.5,124.78999999999999
EC_1617,Daniel Albert NAURITS,EST,M,62.68,0,7,4,2,1,TUR,64.08,58.0,122.08
EC_1617,Jiri BELOHRADSKY,CZE,M,62.73,0,7,4,0,0,TUR,61.83,58.0,119.83
EC_1617,Slavik HAYRAPETYAN,ARM,M,62.28,0,6,5,0,0,TUR,65.58,56.5,122.08
EC_1617,Sondre ODDVOLL BOE,NOR,M,48.35,0,5,4,1,1,TUR,49.55,57.0,106.55
EC_1617,Valtter VIRTANEN,FIN,M,56.03,1,5,4,3,1,TUR,51.63,56.0,107.63
GPF_1617,Evgenia MEDVEDEVA,RUS,F,33.1,0,3,1,0,0,FRA,44.4,37.4,81.8
GPF_1617,Kaetlyn OSMOND,CAN,F,32.53,0,3,1,0,0,FRA,40.73,33.6,74.33
GPF_1617,Satoko MIYAHARA,JPN,F,33.54,0,3,1,0,0,FRA,41.54,32.6,74.14
GPF_1617,Anna POGORILAYA,RUS,F,32.84,0,3,1,0,0,FRA,37.74,32.6,70.34
GPF_1617,Elena RADIONOVA,RUS,F,31.19,0,3,1,1,0,FRA,35.89,32.2,68.09
GPF_1617,Maria SOTSKOVA,RUS,F,30.2,0,3,1,2,0,FRA,32.6,29.8,62.400000000000006
GPF_1617,Evgenia MEDVEDEVA,RUS,F,62.76,0,7,4,1,0,CZE,74.56,74.4,148.96
GPF_1617,Satoko MIYAHARA,JPN,F,61.24,0,7,4,1,0,CZE,71.54,69.2,140.74
GPF_1617,Anna POGORILAYA,RUS,F,62.77,0,7,3,1,0,CZE,75.17,70.8,145.97
GPF_1617,Kaetlyn OSMOND,CAN,F,54.72,0,5,5,0,0,CZE,67.82,72.0,139.82
GPF_1617,Maria SOTSKOVA,RUS,F,59.83,0,7,3,1,0,CZE,67.73,68.4,136.13
GPF_1617,Elena RADIONOVA,RUS,F,54.69,0,7,2,3,0,CZE,55.29,66.8,122.09
GPF_1617,Yuzuru HANYU,JPN,M,49.75,2,2,0,0,0,JPN,61.35,48.75,110.1
GPF_1617,Patrick CHAN,CAN,M,42.9,1,3,0,0,0,JPN,52.9,46.75,99.65
GPF_1617,Javier FERNANDEZ,ESP,M,47.25,2,2,0,0,0,JPN,46.75,44.5,91.25
GPF_1617,Shoma UNO,JPN,M,39.55,2,1,0,2,0,JPN,46.05,44.75,90.8
GPF_1617,Nathan CHEN,USA,M,47.95,2,2,0,1,0,JPN,43.55,41.5,85.05
GPF_1617,Adam RIPPON,USA,M,36.6,0,4,0,1,0,JPN,37.8,41.5,79.3
GPF_1617,Nathan CHEN,USA,M,101.02,4,6,2,0,0,CHN,112.02,86.5,198.51999999999998
GPF_1617,Shoma UNO,JPN,M,92.48,3,6,1,1,0,CHN,104.38,91.5,195.88
GPF_1617,Yuzuru HANYU,JPN,M,88.24,4,4,1,2,0,CHN,96.04,89.5,185.54000000000002
GPF_1617,Javier FERNANDEZ,ESP,M,83.09,2,7,2,2,0,CHN,85.59,91.5,177.09
GPF_1617,Patrick CHAN,CAN,M,77.23,2,6,2,1,0,CHN,80.63,88.5,169.13
GPF_1617,Adam RIPPON,USA,M,66.73,1,7,2,2,0,CHN,68.83,84.0,152.82999999999998
GPFRA_1617,Evgenia MEDVEDEVA,RUS,F,33.1,0,3,1,0,0,FRA,41.8,35.8,77.6
GPFRA_1617,Gabrielle DALEMAN,CAN,F,31.53,0,3,1,0,0,FRA,40.03,33.4,73.43
GPFRA_1617,Maria SOTSKOVA,RUS,F,33.06,0,3,1,0,0,FRA,38.16,30.0,68.16
GPFRA_1617,Laurine LECAVELIER,FRA,F,31.03,0,3,1,0,0,FRA,37.63,32.8,70.43
GPFRA_1617,Wakaba HIGUCHI,JPN,F,27.93,0,2,2,1,0,FRA,33.23,29.6,62.83
GPFRA_1617,So Youn PARK,KOR,F,30.33,0,3,1,0,0,FRA,37.33,30.8,68.13
GPFRA_1617,Alena LEONOVA,RUS,F,29.3,0,3,1,1,0,FRA,33.9,32.6,66.5
GPFRA_1617,Mao ASADA,JPN,F,26.21,0,2,2,1,0,FRA,29.41,33.2,62.61
GPFRA_1617,Anastasia GALUSTYAN,ARM,F,31.23,0,3,1,2,0,FRA,32.03,27.6,59.63
GPFRA_1617,Gracie GOLD,USA,F,21.4,0,2,1,4,0,FRA,24.0,32.2,56.2
GPFRA_1617,Mae Berenice MEITE,FRA,F,29.23,0,3,1,1,0,FRA,28.23,27.8,56.03
GPFRA_1617,Yuka NAGAI,JPN,F,23.4,0,2,1,1,0,FRA,24.9,26.8,51.7
GPFRA_1617,Evgenia MEDVEDEVA,RUS,F,62.33,0,7,4,1,0,GER,69.73,72.4,142.13
GPFRA_1617,Maria SOTSKOVA,RUS,F,61.04,0,7,3,1,0,GER,64.64,64.0,128.64
GPFRA_1617,Wakaba HIGUCHI,JPN,F,54.41,0,6,4,1,0,GER,63.71,64.0,127.71000000000001
GPFRA_1617,So Youn PARK,KOR,F,57.69,0,7,4,1,0,GER,60.39,58.0,118.39
GPFRA_1617,Mae Berenice MEITE,FRA,F,58.11,0,6,5,0,0,GER,65.01,53.6,118.61000000000001
GPFRA_1617,Gabrielle DALEMAN,CAN,F,51.58,0,5,4,0,0,GER,52.38,64.8,117.18
GPFRA_1617,Laurine LECAVELIER,FRA,F,57.12,0,7,3,1,0,GER,60.72,65.2,125.92
GPFRA_1617,Gracie GOLD,USA,F,49.36,0,5,4,3,0,GER,48.76,59.6,108.36
GPFRA_1617,Yuka NAGAI,JPN,F,45.09,0,4,4,1,0,GER,50.59,54.8,105.39
GPFRA_1617,Mao ASADA,JPN,F,36.39,0,2,6,1,0,GER,39.49,58.4,97.89
GPFRA_1617,Anastasia GALUSTYAN,ARM,F,48.97,0,7,4,5,0,GER,46.97,52.0,98.97
GPFRA_1617,Alena LEONOVA,RUS,F,39.66,0,5,2,4,0,GER,33.96,55.6,89.56
GPFRA_1617,Javier FERNANDEZ,ESP,M,47.75,2,2,0,0,0,FRA,52.35,45.0,97.35
GPFRA_1617,Nathan CHEN,USA,M,46.33,2,1,1,0,0,FRA,54.33,42.25,96.58
GPFRA_1617,Denis TEN,KAZ,M,42.85,1,3,0,0,0,FRA,49.15,41.0,90.15
GPFRA_1617,Adam RIPPON,USA,M,37.7,0,4,0,0,0,FRA,44.8,41.25,86.05
GPFRA_1617,Jorik HENDRICKX,BEL,M,37.94,0,4,0,0,0,FRA,41.14,36.5,77.64
GPFRA_1617,Takahito MURA,JPN,M,40.8,1,3,0,0,0,FRA,40.3,38.0,78.3
GPFRA_1617,Chafik BESSEGHIER,FRA,M,39.7,1,2,1,0,0,FRA,43.7,37.5,81.2
GPFRA_1617,Misha GE,UZB,M,39.0,1,3,0,2,0,FRA,35.6,36.5,72.1
GPFRA_1617,Brendan KERRY,AUS,M,39.55,1,2,1,0,0,FRA,35.55,35.5,71.05
GPFRA_1617,Ivan RIGHINI,ITA,M,31.5,0,4,0,2,0,FRA,30.6,34.75,65.35
GPFRA_1617,Artur DMITRIEV,RUS,M,31.46,1,1,1,1,1,FRA,31.56,33.75,65.31
GPFRA_1617,Javier FERNANDEZ,ESP,M,87.39,3,5,3,0,0,BEL,97.09,91.5,188.59
GPFRA_1617,Adam RIPPON,USA,M,81.17,1,8,3,0,0,BEL,96.17,89.5,185.67000000000002
GPFRA_1617,Denis TEN,KAZ,M,79.08,1,8,2,0,0,BEL,92.08,84.5,176.57999999999998
GPFRA_1617,Nathan CHEN,USA,M,96.7,5,4,2,1,0,BEL,96.2,75.0,171.2
GPFRA_1617,Takahito MURA,JPN,M,82.28,2,7,2,1,0,BEL,89.98,82.5,172.48000000000002
GPFRA_1617,Misha GE,UZB,M,74.3,1,8,2,2,0,BEL,77.5,81.5,159.0
GPFRA_1617,Artur DMITRIEV,RUS,M,80.52,1,8,3,0,0,BEL,87.72,70.5,158.22
GPFRA_1617,Jorik HENDRICKX,BEL,M,69.82,0,7,5,0,0,BEL,77.32,76.0,153.32
GPFRA_1617,Chafik BESSEGHIER,FRA,M,71.58,1,6,3,1,0,BEL,78.88,71.5,150.38
GPFRA_1617,Brendan KERRY,AUS,M,60.11,0,7,2,0,0,BEL,61.61,70.0,131.61
GPFRA_1617,Ivan RIGHINI,ITA,M,47.75,1,3,4,2,0,BEL,50.55,73.5,124.05
GPJPN_1617,Anna POGORILAYA,RUS,F,30.74,0,3,1,1,0,RUS,38.24,36.4,74.64
GPJPN_1617,Maria SOTSKOVA,RUS,F,32.46,0,3,1,0,0,RUS,39.06,34.0,73.06
GPJPN_1617,Satoko MIYAHARA,JPN,F,28.26,0,2,2,1,0,RUS,31.26,30.8,62.06
GPJPN_1617,Mirai NAGASU,USA,F,29.34,0,3,1,2,0,RUS,33.34,30.6,63.940000000000005
GPJPN_1617,Wakaba HIGUCHI,JPN,F,30.46,0,2,2,1,0,RUS,32.46,30.4,62.86
GPJPN_1617,Yura MATSUDA,JPN,F,29.44,0,3,1,2,0,RUS,31.04,28.0,59.04
GPJPN_1617,Karen CHEN,USA,F,24.93,0,2,1,2,0,RUS,27.73,30.4,58.129999999999995
GPJPN_1617,Alaine CHARTRAND,CAN,F,29.07,0,2,2,0,0,RUS,29.87,27.8,57.67
GPJPN_1617,Elizabet TURSYNBAEVA,KAZ,F,24.7,0,2,1,1,0,RUS,26.7,29.2,55.9
GPJPN_1617,Nicole RAJICOVA,SVK,F,25.83,0,2,2,1,0,RUS,26.93,28.0,54.93
GPJPN_1617,Dabin CHOI,KOR,F,26.76,0,3,1,2,0,RUS,26.16,24.8,50.96
GPJPN_1617,Anna POGORILAYA,RUS,F,60.87,0,7,3,1,0,AUS,67.07,70.4,137.47
GPJPN_1617,Satoko MIYAHARA,JPN,F,57.96,0,7,4,4,0,AUS,67.36,74.0,141.36
GPJPN_1617,Maria SOTSKOVA,RUS,F,54.33,0,7,3,3,0,AUS,60.13,73.6,133.73
GPJPN_1617,Wakaba HIGUCHI,JPN,F,57.6,0,6,5,2,0,AUS,62.5,66.0,128.5
GPJPN_1617,Karen CHEN,USA,F,57.18,0,7,3,3,0,AUS,59.58,66.0,125.58
GPJPN_1617,Elizabet TURSYNBAEVA,KAZ,F,60.83,0,7,4,1,0,AUS,61.63,60.8,122.43
GPJPN_1617,Yura MATSUDA,JPN,F,56.04,0,7,4,3,0,AUS,61.64,65.6,127.24
GPJPN_1617,Mirai NAGASU,USA,F,52.89,0,7,4,4,0,AUS,54.99,62.0,116.99000000000001
GPJPN_1617,Dabin CHOI,KOR,F,59.38,0,7,4,2,0,AUS,64.78,55.6,120.38
GPJPN_1617,Nicole RAJICOVA,SVK,F,49.66,0,5,5,1,0,AUS,52.66,53.2,105.86
GPJPN_1617,Alaine CHARTRAND,CAN,F,46.78,0,7,3,6,0,AUS,45.28,56.4,101.68
GPJPN_1617,Yuzuru HANYU,JPN,M,49.75,2,2,0,0,0,ISR,60.15,47.0,107.15
GPJPN_1617,Nathan CHEN,USA,M,52.05,2,2,0,0,0,ISR,47.55,39.75,87.3
GPJPN_1617,Keiji TANAKA,JPN,M,42.16,1,3,0,0,0,ISR,41.76,38.25,80.00999999999999
GPJPN_1617,Mikhail KOLYADA,RUS,M,33.83,0,3,1,0,0,ISR,37.93,41.25,79.18
GPJPN_1617,Elladj BALDE,CAN,M,36.1,0,4,0,0,0,ISR,38.7,37.75,76.45
GPJPN_1617,Nam NGUYEN,CAN,M,41.5,1,3,0,0,0,ISR,39.9,37.5,77.4
GPJPN_1617,Alexei BYCHENKO,ISR,M,36.06,1,2,1,0,0,ISR,38.36,41.75,80.11
GPJPN_1617,Jason BROWN,USA,M,32.43,1,2,1,1,1,ISR,29.93,41.25,71.18
GPJPN_1617,Ryuju HINO,JPN,M,36.51,0,4,0,0,0,ISR,37.51,33.25,70.75999999999999
GPJPN_1617,Deniss VASILJEVS,LAT,M,32.87,0,3,1,1,0,ISR,34.67,38.5,73.17
GPJPN_1617,Grant HOCHSTEIN,USA,M,38.73,1,2,1,1,0,ISR,33.83,38.5,72.33
GPJPN_1617,Yuzuru HANYU,JPN,M,94.13,4,5,1,1,0,ISR,110.83,94.0,204.82999999999998
GPJPN_1617,Nathan CHEN,USA,M,100.25,4,6,2,0,0,ISR,98.05,81.0,179.05
GPJPN_1617,Keiji TANAKA,JPN,M,85.07,2,7,3,0,0,ISR,85.97,77.5,163.47
GPJPN_1617,Alexei BYCHENKO,ISR,M,74.78,1,8,2,1,0,ISR,81.98,84.0,165.98000000000002
GPJPN_1617,Deniss VASILJEVS,LAT,M,74.14,0,8,4,0,0,ISR,77.14,78.0,155.14
GPJPN_1617,Mikhail KOLYADA,RUS,M,71.43,2,5,2,1,0,ISR,66.73,82.0,148.73000000000002
GPJPN_1617,Jason BROWN,USA,M,64.59,1,5,4,4,0,ISR,61.19,83.0,144.19
GPJPN_1617,Nam NGUYEN,CAN,M,67.82,1,7,3,3,0,ISR,64.12,74.0,138.12
GPJPN_1617,Ryuju HINO,JPN,M,66.6,1,7,3,2,0,ISR,64.6,63.5,128.1
GPJPN_1617,Grant HOCHSTEIN,USA,M,61.99,1,7,2,4,0,ISR,52.49,73.0,125.49000000000001
GPJPN_1617,Elladj BALDE,CAN,M,50.3,1,4,3,3,0,ISR,46.1,73.5,119.6
GPRUS_1617,Anna POGORILAYA,RUS,F,32.44,0,3,1,0,0,JPN,38.24,33.2,71.44
GPRUS_1617,Elena RADIONOVA,RUS,F,32.34,0,3,1,0,0,JPN,37.64,33.2,70.84
GPRUS_1617,Julia LIPNITSKAIA,RUS,F,30.36,0,3,1,1,0,JPN,36.26,33.4,69.66
GPRUS_1617,Elizabet TURSYNBAEVA,KAZ,F,32.44,0,3,1,0,0,JPN,35.04,29.0,64.03999999999999
GPRUS_1617,Zijun LI,CHN,F,30.23,0,3,1,0,0,JPN,35.33,29.4,64.72999999999999
GPRUS_1617,Courtney HICKS,USA,F,31.54,0,3,1,0,0,JPN,35.94,29.2,65.14
GPRUS_1617,Yura MATSUDA,JPN,F,30.8,0,3,1,1,0,JPN,34.3,29.4,63.699999999999996
GPRUS_1617,Nicole RAJICOVA,SVK,F,28.43,0,3,1,1,0,JPN,30.23,29.0,59.230000000000004
GPRUS_1617,Anastasia GALUSTYAN,ARM,F,28.63,0,3,1,2,0,JPN,28.73,28.0,56.730000000000004
GPRUS_1617,Kanako MURAKAMI,JPN,F,27.06,0,3,1,2,0,JPN,26.96,28.6,55.56
GPRUS_1617,Angelina KUCHVALSKA,LAT,F,27.13,0,3,1,2,0,JPN,28.23,27.4,55.629999999999995
GPRUS_1617,Roberta RODEGHIERO,ITA,F,25.83,0,2,2,0,0,JPN,26.63,27.2,53.83
GPRUS_1617,Anna POGORILAYA,RUS,F,60.87,0,7,3,1,0,JPN,71.67,70.0,141.67000000000002
GPRUS_1617,Elena RADIONOVA,RUS,F,57.03,0,7,2,2,0,JPN,60.33,65.6,125.92999999999999
GPRUS_1617,Courtney HICKS,USA,F,55.17,0,6,3,0,0,JPN,62.37,60.0,122.37
GPRUS_1617,Zijun LI,CHN,F,53.57,0,6,4,2,0,JPN,59.37,60.0,119.37
GPRUS_1617,Elizabet TURSYNBAEVA,KAZ,F,55.0,0,6,4,1,0,JPN,58.2,60.4,118.6
GPRUS_1617,Yura MATSUDA,JPN,F,56.76,0,7,4,3,0,JPN,60.66,60.4,121.06
GPRUS_1617,Nicole RAJICOVA,SVK,F,51.41,0,6,5,3,0,JPN,52.01,55.6,107.61
GPRUS_1617,Roberta RODEGHIERO,ITA,F,50.81,0,5,5,1,0,JPN,53.51,56.4,109.91
GPRUS_1617,Anastasia GALUSTYAN,ARM,F,50.88,0,7,4,4,0,JPN,50.28,55.2,105.48
GPRUS_1617,Angelina KUCHVALSKA,LAT,F,45.63,0,4,6,2,0,JPN,46.73,55.6,102.33
GPRUS_1617,Kanako MURAKAMI,JPN,F,38.14,0,5,3,3,0,JPN,41.14,54.8,95.94
GPRUS_1617,Julia LIPNITSKAIA,RUS,F,31.26,0,3,3,2,0,JPN,32.56,54.4,86.96000000000001
GPRUS_1617,Shoma UNO,JPN,M,49.85,2,2,0,0,0,ISR,55.35,44.5,99.85
GPRUS_1617,Javier FERNANDEZ,ESP,M,40.25,1,3,0,0,0,ISR,44.25,45.5,89.75
GPRUS_1617,Mikhail KOLYADA,RUS,M,42.7,1,3,0,0,0,ISR,46.1,39.75,85.85
GPRUS_1617,Alexei BYCHENKO,ISR,M,40.36,1,3,0,0,0,ISR,47.76,40.75,88.50999999999999
GPRUS_1617,Chafik BESSEGHIER,FRA,M,42.3,1,3,0,0,0,ISR,43.3,35.5,78.8
GPRUS_1617,Elladj BALDE,CAN,M,35.9,0,4,0,0,0,ISR,38.4,35.25,73.65
GPRUS_1617,Artur DMITRIEV,RUS,M,42.25,1,3,0,1,0,ISR,40.95,35.0,75.95
GPRUS_1617,Max AARON,USA,M,39.73,1,3,0,0,0,ISR,36.43,36.75,73.18
GPRUS_1617,Gordei GORSHKOV,RUS,M,36.55,0,4,0,1,0,ISR,36.65,35.25,71.9
GPRUS_1617,Keiji TANAKA,JPN,M,31.56,0,3,1,1,1,ISR,32.16,38.25,70.41
GPRUS_1617,Alexander MAJOROV,SWE,M,38.66,1,3,0,1,0,ISR,33.36,35.25,68.61
GPRUS_1617,Deniss VASILJEVS,LAT,M,31.67,0,4,0,4,0,ISR,27.57,37.25,64.82
GPRUS_1617,Javier FERNANDEZ,ESP,M,90.53,3,6,2,1,0,JPN,105.33,96.0,201.32999999999998
GPRUS_1617,Shoma UNO,JPN,M,87.25,3,6,0,2,0,JPN,97.25,94.0,191.25
GPRUS_1617,Alexei BYCHENKO,ISR,M,80.98,2,7,2,1,0,JPN,88.28,78.5,166.78
GPRUS_1617,Max AARON,USA,M,80.1,2,6,3,0,0,JPN,86.9,76.0,162.9
GPRUS_1617,Keiji TANAKA,JPN,M,79.76,1,8,2,0,0,JPN,87.46,76.5,163.95999999999998
GPRUS_1617,Mikhail KOLYADA,RUS,M,66.22,1,6,2,1,0,JPN,70.22,81.0,151.22
GPRUS_1617,Gordei GORSHKOV,RUS,M,71.36,0,9,3,1,0,JPN,77.46,71.0,148.45999999999998
GPRUS_1617,Elladj BALDE,CAN,M,68.76,1,6,4,2,0,JPN,72.06,73.0,145.06
GPRUS_1617,Artur DMITRIEV,RUS,M,78.58,1,8,2,0,0,JPN,76.48,70.0,146.48000000000002
GPRUS_1617,Chafik BESSEGHIER,FRA,M,70.54,1,6,5,1,0,JPN,73.14,73.0,146.14
GPRUS_1617,Deniss VASILJEVS,LAT,M,63.79,0,6,4,0,0,JPN,69.29,71.5,140.79000000000002
GPRUS_1617,Alexander MAJOROV,SWE,M,65.75,1,6,4,1,1,JPN,62.35,69.0,131.35
GPUSA_1617,Ashley WAGNER,USA,F,28.84,0,3,1,1,0,KOR,34.74,37.2,71.94
GPUSA_1617,Mai MIHARA,JPN,F,32.26,0,3,1,0,0,KOR,35.96,29.6,65.56
GPUSA_1617,Gracie GOLD,USA,F,29.9,0,3,1,2,0,KOR,32.7,34.2,66.9
GPUSA_1617,Gabrielle DALEMAN,CAN,F,30.06,0,3,1,1,0,KOR,33.76,28.8,62.56
GPUSA_1617,Mao ASADA,JPN,F,27.11,0,2,2,1,0,KOR,31.11,34.6,65.71000000000001
GPUSA_1617,Mariah BELL,USA,F,28.86,0,3,1,1,0,KOR,32.16,30.4,62.559999999999995
GPUSA_1617,So Youn PARK,KOR,F,28.23,0,3,1,1,0,KOR,32.73,27.8,60.53
GPUSA_1617,Serafima SAKHANOVICH,RUS,F,28.96,0,2,2,1,0,KOR,29.16,27.4,56.56
GPUSA_1617,Roberta RODEGHIERO,ITA,F,25.6,0,2,2,0,0,KOR,26.6,26.6,53.2
GPUSA_1617,Kanako MURAKAMI,JPN,F,22.66,0,3,1,3,0,KOR,21.86,26.2,48.06
GPUSA_1617,Angelina KUCHVALSKA,LAT,F,23.73,0,2,1,1,0,KOR,23.83,26.4,50.23
GPUSA_1617,Mariah BELL,USA,F,57.46,0,6,4,2,0,TUR,64.66,65.2,129.86
GPUSA_1617,Ashley WAGNER,USA,F,50.98,0,6,3,3,0,TUR,56.18,72.8,128.98
