element,comp_id,skater_fullname,event,bv,goe,edge_call,underrotated,downgraded,invalid,other_error,num_jump_errors,num_quads,num_triples,num_doubles,date
3A+2T+2Lo,GPJPN_1718,Keegan MESSING,MEN_FS,11.60,1.57,0,0,0,0,0,0,0,1,2,2017-11-10
3T,GPJPN_1718,Keegan MESSING,MEN_FS,4.73,-0.10,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz+3T,GPJPN_1718,Keegan MESSING,MEN_FS,11.33,0.70,0,0,0,0,0,0,0,2,0,2017-11-10
3A,GPJPN_1718,Keegan MESSING,MEN_FS,0.00,0.00,0,0,0,1,0,1,0,1,0,2017-11-10
3Lo,GPJPN_1718,Keegan MESSING,MEN_FS,5.61,0.40,0,0,0,0,0,0,0,1,0,2017-11-10
3F+2T,GPJPN_1718,Keegan MESSING,MEN_FS,5.50,-0.90,1,0,0,0,0,1,0,1,1,2017-11-10
4S,GPJPN_1718,Kazuki TOMONO,MEN_FS,8.10,-3.77,0,1,0,0,0,1,1,0,0,2017-11-10
4S,GPJPN_1718,Kazuki TOMONO,MEN_FS,5.67,-4.00,0,1,0,0,1,2,1,0,0,2017-11-10
3A+3T,GPJPN_1718,Kazuki TOMONO,MEN_FS,12.80,1.14,0,0,0,0,0,0,0,2,0,2017-11-10
3A+2T+2Lo,GPJPN_1718,Kazuki TOMONO,MEN_FS,12.76,-0.29,0,0,0,0,0,0,0,1,2,2017-11-10
3Lo,GPJPN_1718,Kazuki TOMONO,MEN_FS,5.61,0.60,0,0,0,0,0,0,0,1,0,2017-11-10
3S,GPJPN_1718,Kazuki TOMONO,MEN_FS,4.84,0.30,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz+2T,GPJPN_1718,Kazuki TOMONO,MEN_FS,8.03,-0.60,0,0,0,0,1,1,0,1,1,2017-11-10
3F,GPJPN_1718,Kazuki TOMONO,MEN_FS,5.83,0.70,0,0,0,0,0,0,0,1,0,2017-11-10
2T,GPJPN_1718,Nam NGUYEN,MEN_FS,1.30,-0.03,0,0,0,0,0,0,0,0,1,2017-11-10
2S,GPJPN_1718,Nam NGUYEN,MEN_FS,1.30,-0.03,0,0,0,0,0,0,0,0,1,2017-11-10
3A,GPJPN_1718,Nam NGUYEN,MEN_FS,8.50,0.29,0,0,0,0,0,0,0,1,0,2017-11-10
4S+3T,GPJPN_1718,Nam NGUYEN,MEN_FS,16.28,1.00,0,0,0,0,0,0,1,1,0,2017-11-10
3A+2T,GPJPN_1718,Nam NGUYEN,MEN_FS,10.78,0.29,0,0,0,0,0,0,0,1,1,2017-11-10
3Lo,GPJPN_1718,Nam NGUYEN,MEN_FS,5.61,0.70,0,0,0,0,0,0,0,1,0,2017-11-10
3F,GPJPN_1718,Nam NGUYEN,MEN_FS,5.83,0.40,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz+3T,GPJPN_1718,Nam NGUYEN,MEN_FS,11.33,-0.70,0,0,0,0,1,1,0,2,0,2017-11-10
3Lz,GPJPN_1718,Dmitri ALIEV,MEN_FS,6.00,0.70,0,0,0,0,0,0,0,1,0,2017-11-10
3F,GPJPN_1718,Dmitri ALIEV,MEN_FS,5.30,-2.10,0,0,0,0,0,0,0,1,0,2017-11-10
2T,GPJPN_1718,Dmitri ALIEV,MEN_FS,1.30,0.06,0,0,0,0,0,0,0,0,1,2017-11-10
4T+3T,GPJPN_1718,Dmitri ALIEV,MEN_FS,16.06,0.86,0,0,0,0,0,0,1,1,0,2017-11-10
4T,GPJPN_1718,Dmitri ALIEV,MEN_FS,8.80,-4.00,0,1,0,0,0,1,1,0,0,2017-11-10
3Lo+1Lo+3S,GPJPN_1718,Dmitri ALIEV,MEN_FS,11.00,0.40,0,0,0,0,0,0,0,2,0,2017-11-10
3A,GPJPN_1718,Dmitri ALIEV,MEN_FS,6.49,-1.00,0,1,0,0,0,1,0,1,0,2017-11-10
3Lz,GPJPN_1718,Dmitri ALIEV,MEN_FS,4.62,-0.30,0,0,0,0,1,1,0,1,0,2017-11-10
2S,GPJPN_1718,Michal BREZINA,MEN_FS,1.30,-0.06,0,0,0,0,0,0,0,0,1,2017-11-10
3A+2T,GPJPN_1718,Michal BREZINA,MEN_FS,9.80,1.29,0,0,0,0,0,0,0,1,1,2017-11-10
4S,GPJPN_1718,Michal BREZINA,MEN_FS,8.10,-4.00,0,1,0,0,0,1,1,0,0,2017-11-10
3A,GPJPN_1718,Michal BREZINA,MEN_FS,9.35,1.00,0,0,0,0,0,0,0,1,0,2017-11-10
3Lo,GPJPN_1718,Michal BREZINA,MEN_FS,5.61,0.20,0,0,0,0,0,0,0,1,0,2017-11-10
3F,GPJPN_1718,Michal BREZINA,MEN_FS,5.83,-2.10,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz,GPJPN_1718,Michal BREZINA,MEN_FS,6.60,-0.40,0,0,0,0,0,0,0,1,0,2017-11-10
3S,GPJPN_1718,Michal BREZINA,MEN_FS,4.84,0.60,0,0,0,0,0,0,0,1,0,2017-11-10
3A,GPJPN_1718,Hiroaki SATO,MEN_FS,8.50,-0.14,0,0,0,0,0,0,0,1,0,2017-11-10
4T,GPJPN_1718,Hiroaki SATO,MEN_FS,10.30,-2.40,0,0,0,0,0,0,1,0,0,2017-11-10
4T,GPJPN_1718,Hiroaki SATO,MEN_FS,5.60,-4.00,0,1,0,0,1,2,1,0,0,2017-11-10
3A+2T,GPJPN_1718,Hiroaki SATO,MEN_FS,10.78,-1.57,0,0,0,0,0,0,0,1,1,2017-11-10
3F,GPJPN_1718,Hiroaki SATO,MEN_FS,5.83,-2.10,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz,GPJPN_1718,Hiroaki SATO,MEN_FS,6.60,-1.10,0,0,0,0,0,0,0,1,0,2017-11-10
3S,GPJPN_1718,Hiroaki SATO,MEN_FS,4.84,-1.90,0,0,0,0,0,0,0,1,0,2017-11-10
1Lo,GPJPN_1718,Hiroaki SATO,MEN_FS,0.55,-0.01,0,0,0,0,0,0,0,0,0,2017-11-10
3F+3T,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_SP,10.56,1.60,0,0,0,0,0,0,0,2,0,2017-11-10
3Lo,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_SP,5.61,1.50,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_SP,3.63,0.50,0,0,0,0,0,0,0,0,1,2017-11-10
3T+3T,GPJPN_1718,Carolina KOSTNER,LADIES_SP,8.60,0.00,0,0,0,0,0,0,0,2,0,2017-11-10
3Lo,GPJPN_1718,Carolina KOSTNER,LADIES_SP,5.10,0.80,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Carolina KOSTNER,LADIES_SP,3.63,0.93,0,0,0,0,0,0,0,0,1,2017-11-10
3Lz+3T,GPJPN_1718,Polina TSURSKAYA,LADIES_SP,10.30,1.20,0,0,0,0,0,0,0,2,0,2017-11-10
3Lo,GPJPN_1718,Polina TSURSKAYA,LADIES_SP,5.61,1.20,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Polina TSURSKAYA,LADIES_SP,3.63,0.93,0,0,0,0,0,0,0,0,1,2017-11-10
3F+3T,GPJPN_1718,Rika HONGO,LADIES_SP,9.60,0.50,0,0,0,0,0,0,0,2,0,2017-11-10
3Lz,GPJPN_1718,Rika HONGO,LADIES_SP,4.62,-1.20,0,1,0,0,0,1,0,1,0,2017-11-10
2A,GPJPN_1718,Rika HONGO,LADIES_SP,3.63,0.79,0,0,0,0,0,0,0,0,1,2017-11-10
3A,GPJPN_1718,Mirai NAGASU,LADIES_SP,8.50,-0.86,0,0,0,0,0,0,0,1,0,2017-11-10
3F+3T,GPJPN_1718,Mirai NAGASU,LADIES_SP,8.30,-0.70,0,1,0,0,0,1,0,2,0,2017-11-10
3Lz,GPJPN_1718,Mirai NAGASU,LADIES_SP,4.62,-1.60,0,1,0,0,0,1,0,1,0,2017-11-10
3Lz+2T,GPJPN_1718,Satoko MIYAHARA,LADIES_SP,5.50,-0.90,0,1,0,0,0,1,0,1,1,2017-11-10
3Lo,GPJPN_1718,Satoko MIYAHARA,LADIES_SP,5.61,0.20,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Satoko MIYAHARA,LADIES_SP,3.63,0.50,0,0,0,0,0,0,0,0,1,2017-11-10
3T+3T,GPJPN_1718,Alena LEONOVA,LADIES_SP,8.60,0.60,0,0,0,0,0,0,0,2,0,2017-11-10
3F,GPJPN_1718,Alena LEONOVA,LADIES_SP,5.83,0.20,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Alena LEONOVA,LADIES_SP,3.63,0.43,0,0,0,0,0,0,0,0,1,2017-11-10
3Lz+3T,GPJPN_1718,Yuna SHIRAIWA,LADIES_SP,7.30,-2.00,0,0,1,0,1,2,0,2,0,2017-11-10
2A,GPJPN_1718,Yuna SHIRAIWA,LADIES_SP,3.63,-0.57,0,0,0,0,0,0,0,0,1,2017-11-10
3F,GPJPN_1718,Yuna SHIRAIWA,LADIES_SP,5.83,0.40,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz+3T,GPJPN_1718,Mariah BELL,LADIES_SP,9.00,-1.30,0,1,0,0,1,2,0,2,0,2017-11-10
2F,GPJPN_1718,Mariah BELL,LADIES_SP,0.00,0.00,0,0,0,1,0,1,0,0,1,2017-11-10
2A,GPJPN_1718,Mariah BELL,LADIES_SP,3.63,0.36,0,0,0,0,0,0,0,0,1,2017-11-10
3T+3T,GPJPN_1718,Nicole RAJICOVA,LADIES_SP,7.30,-0.50,0,1,0,0,0,1,0,2,0,2017-11-10
3Lz,GPJPN_1718,Nicole RAJICOVA,LADIES_SP,4.20,-2.10,0,1,0,0,0,1,0,1,0,2017-11-10
2A,GPJPN_1718,Nicole RAJICOVA,LADIES_SP,3.63,0.43,0,0,0,0,0,0,0,0,1,2017-11-10
2S+2T,GPJPN_1718,Soyoun PARK,LADIES_SP,1.30,-0.60,0,0,0,1,0,1,0,0,2,2017-11-10
3Lo,GPJPN_1718,Soyoun PARK,LADIES_SP,5.10,-0.90,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Soyoun PARK,LADIES_SP,3.63,0.21,0,0,0,0,0,0,0,0,1,2017-11-10
3Lz,GPJPN_1718,Alaine CHARTRAND,LADIES_SP,6.00,-2.10,0,0,0,0,0,0,0,1,0,2017-11-10
3Lo+2T,GPJPN_1718,Alaine CHARTRAND,LADIES_SP,4.90,-0.70,0,1,0,0,0,1,0,1,1,2017-11-10
2A,GPJPN_1718,Alaine CHARTRAND,LADIES_SP,2.53,-0.57,0,1,0,0,0,1,0,0,1,2017-11-10
3F,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_FS,5.30,-2.10,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_FS,6.00,-1.40,0,0,0,0,0,0,0,1,0,2017-11-10
3F+3T,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_FS,10.56,1.40,0,0,0,0,0,0,0,2,0,2017-11-10
3Lo,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_FS,5.61,1.10,0,0,0,0,0,0,0,1,0,2017-11-10
2A+2T+2T,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_FS,6.49,0.50,0,0,0,0,0,0,0,0,3,2017-11-10
3S+3T,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_FS,9.57,1.40,0,0,0,0,0,0,0,2,0,2017-11-10
2A,GPJPN_1718,Evgenia MEDVEDEVA,LADIES_FS,3.63,0.50,0,0,0,0,0,0,0,0,1,2017-11-10
3Lz+3T,GPJPN_1718,Polina TSURSKAYA,LADIES_FS,10.30,1.40,0,0,0,0,0,0,0,2,0,2017-11-10
3F,GPJPN_1718,Polina TSURSKAYA,LADIES_FS,5.30,1.40,0,0,0,0,0,0,0,1,0,2017-11-10
2A+3T+2T,GPJPN_1718,Polina TSURSKAYA,LADIES_FS,9.79,0.70,0,0,0,0,0,0,0,1,2,2017-11-10
3Lz,GPJPN_1718,Polina TSURSKAYA,LADIES_FS,6.60,1.20,0,0,0,0,0,0,0,1,0,2017-11-10
3S+2T,GPJPN_1718,Polina TSURSKAYA,LADIES_FS,6.27,0.60,0,0,0,0,0,0,0,1,1,2017-11-10
3Lo,GPJPN_1718,Polina TSURSKAYA,LADIES_FS,5.61,1.10,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Polina TSURSKAYA,LADIES_FS,3.63,0.71,0,0,0,0,0,0,0,0,1,2017-11-10
3F+2T,GPJPN_1718,Carolina KOSTNER,LADIES_FS,6.60,1.30,0,0,0,0,0,0,0,1,1,2017-11-10
3F,GPJPN_1718,Carolina KOSTNER,LADIES_FS,5.30,1.60,0,0,0,0,0,0,0,1,0,2017-11-10
3Lo,GPJPN_1718,Carolina KOSTNER,LADIES_FS,5.10,1.50,0,0,0,0,0,0,0,1,0,2017-11-10
2T,GPJPN_1718,Carolina KOSTNER,LADIES_FS,1.43,0.09,0,0,0,0,0,0,0,0,1,2017-11-10
2A+1Lo+3S,GPJPN_1718,Carolina KOSTNER,LADIES_FS,9.02,-2.10,0,0,0,0,0,0,0,1,1,2017-11-10
2A,GPJPN_1718,Carolina KOSTNER,LADIES_FS,3.63,0.71,0,0,0,0,0,0,0,0,1,2017-11-10
3S+2T,GPJPN_1718,Carolina KOSTNER,LADIES_FS,4.84,0.70,0,0,0,1,0,1,0,1,1,2017-11-10
3A,GPJPN_1718,Mirai NAGASU,LADIES_FS,5.90,-2.29,0,1,0,0,0,1,0,1,0,2017-11-10
3F+3T,GPJPN_1718,Mirai NAGASU,LADIES_FS,9.60,0.70,0,0,0,0,0,0,0,2,0,2017-11-10
3S,GPJPN_1718,Mirai NAGASU,LADIES_FS,4.40,0.70,0,0,0,0,0,0,0,1,0,2017-11-10
2A+2T+2Lo,GPJPN_1718,Mirai NAGASU,LADIES_FS,7.04,0.14,0,0,0,0,0,0,0,0,3,2017-11-10
3Lz,GPJPN_1718,Mirai NAGASU,LADIES_FS,6.60,0.00,0,0,0,0,0,0,0,1,0,2017-11-10
3Lo+2T,GPJPN_1718,Mirai NAGASU,LADIES_FS,7.04,0.70,0,0,0,0,0,0,0,1,1,2017-11-10
3Lo,GPJPN_1718,Mirai NAGASU,LADIES_FS,5.61,1.10,0,0,0,0,0,0,0,1,0,2017-11-10
3T+3T,GPJPN_1718,Alena LEONOVA,LADIES_FS,8.60,1.40,0,0,0,0,0,0,0,2,0,2017-11-10
3Lz,GPJPN_1718,Alena LEONOVA,LADIES_FS,6.00,0.40,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Alena LEONOVA,LADIES_FS,3.30,0.43,0,0,0,0,0,0,0,0,1,2017-11-10
3F+2T,GPJPN_1718,Alena LEONOVA,LADIES_FS,7.26,0.70,0,0,0,0,0,0,0,1,1,2017-11-10
3F,GPJPN_1718,Alena LEONOVA,LADIES_FS,5.83,0.80,0,0,0,0,0,0,0,1,0,2017-11-10
3S+2T+2Lo,GPJPN_1718,Alena LEONOVA,LADIES_FS,8.25,0.50,0,0,0,0,0,0,0,1,2,2017-11-10
2A,GPJPN_1718,Alena LEONOVA,LADIES_FS,3.63,0.21,0,0,0,0,0,0,0,0,1,2017-11-10
3Lo,GPJPN_1718,Satoko MIYAHARA,LADIES_FS,5.10,0.60,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz+3T,GPJPN_1718,Satoko MIYAHARA,LADIES_FS,9.00,-0.70,0,1,0,0,0,1,0,2,0,2017-11-10
2F,GPJPN_1718,Satoko MIYAHARA,LADIES_FS,1.90,0.00,0,0,0,0,0,0,0,0,1,2017-11-10
3Lz+2T+2Lo,GPJPN_1718,Satoko MIYAHARA,LADIES_FS,10.01,0.00,0,0,0,0,0,0,0,1,2,2017-11-10
2A,GPJPN_1718,Satoko MIYAHARA,LADIES_FS,2.53,-0.50,0,1,0,0,0,1,0,0,1,2017-11-10
2S,GPJPN_1718,Satoko MIYAHARA,LADIES_FS,1.43,-0.46,0,0,0,0,0,0,0,0,1,2017-11-10
2A+3T,GPJPN_1718,Satoko MIYAHARA,LADIES_FS,8.36,0.90,0,0,0,0,0,0,0,1,1,2017-11-10
3F+3T,GPJPN_1718,Rika HONGO,LADIES_FS,8.30,-0.30,0,1,0,0,0,1,0,2,0,2017-11-10
3S,GPJPN_1718,Rika HONGO,LADIES_FS,4.40,0.00,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz,GPJPN_1718,Rika HONGO,LADIES_FS,6.00,-0.30,0,0,0,0,1,1,0,1,0,2017-11-10
2A+3T+2T,GPJPN_1718,Rika HONGO,LADIES_FS,8.36,-0.36,0,1,0,0,0,1,0,1,2,2017-11-10
3Lo,GPJPN_1718,Rika HONGO,LADIES_FS,5.61,0.70,0,0,0,0,0,0,0,1,0,2017-11-10
3F,GPJPN_1718,Rika HONGO,LADIES_FS,2.09,-0.90,0,0,1,0,0,1,0,1,0,2017-11-10
2A+2T,GPJPN_1718,Rika HONGO,LADIES_FS,5.06,0.43,0,0,0,0,0,0,0,0,2,2017-11-10
3Lz+3T,GPJPN_1718,Yuna SHIRAIWA,LADIES_FS,10.30,0.80,0,0,0,0,0,0,0,2,0,2017-11-10
2A,GPJPN_1718,Yuna SHIRAIWA,LADIES_FS,3.30,0.71,0,0,0,0,0,0,0,0,1,2017-11-10
3Lz+3T,GPJPN_1718,Yuna SHIRAIWA,LADIES_FS,11.33,-0.60,0,0,0,0,0,0,0,2,0,2017-11-10
3S,GPJPN_1718,Yuna SHIRAIWA,LADIES_FS,3.41,-0.70,0,1,0,0,0,1,0,1,0,2017-11-10
3F,GPJPN_1718,Yuna SHIRAIWA,LADIES_FS,5.83,0.60,0,0,0,0,0,0,0,1,0,2017-11-10
2A,GPJPN_1718,Yuna SHIRAIWA,LADIES_FS,2.53,-0.86,0,1,0,0,0,1,0,0,1,2017-11-10
2Lo,GPJPN_1718,Yuna SHIRAIWA,LADIES_FS,1.98,0.04,0,0,0,0,0,0,0,0,1,2017-11-10
3Lz+3T,GPJPN_1718,Alaine CHARTRAND,LADIES_FS,10.30,0.60,0,0,0,0,0,0,0,2,0,2017-11-10
3F,GPJPN_1718,Alaine CHARTRAND,LADIES_FS,3.70,-1.60,0,1,0,0,0,1,0,1,0,2017-11-10
2A+1Lo+3S,GPJPN_1718,Alaine CHARTRAND,LADIES_FS,7.59,-0.50,0,1,0,0,0,1,0,1,1,2017-11-10
3Lz,GPJPN_1718,Alaine CHARTRAND,LADIES_FS,4.62,-2.10,0,1,0,0,0,1,0,1,0,2017-11-10
3Lo,GPJPN_1718,Alaine CHARTRAND,LADIES_FS,5.61,-2.10,0,0,0,0,0,0,0,1,0,2017-11-10
3S,GPJPN_1718,Alaine CHARTRAND,LADIES_FS,4.84,0.00,0,0,0,0,0,0,0,1,0,2017-11-10
2A+2Lo,GPJPN_1718,Alaine CHARTRAND,LADIES_FS,5.61,0.14,0,0,0,0,0,0,0,0,2,2017-11-10
3Lz,GPJPN_1718,Mariah BELL,LADIES_FS,6.00,-1.30,0,0,0,0,0,0,0,1,0,2017-11-10
3Lo,GPJPN_1718,Mariah BELL,LADIES_FS,5.10,0.00,0,0,0,0,0,0,0,1,0,2017-11-10
2A+2T,GPJPN_1718,Mariah BELL,LADIES_FS,4.60,0.14,0,0,0,0,0,0,0,0,2,2017-11-10
2A,GPJPN_1718,Mariah BELL,LADIES_FS,3.63,0.64,0,0,0,0,0,0,0,0,1,2017-11-10
3Lz+1Lo+3S,GPJPN_1718,Mariah BELL,LADIES_FS,10.56,-2.10,0,1,0,0,0,1,0,2,0,2017-11-10
3F,GPJPN_1718,Mariah BELL,LADIES_FS,4.07,-2.10,0,1,0,0,0,1,0,1,0,2017-11-10
3F+2T,GPJPN_1718,Mariah BELL,LADIES_FS,7.26,-0.40,0,0,0,0,0,0,0,1,1,2017-11-10
2A+1Lo+2S,GPJPN_1718,Nicole RAJICOVA,LADIES_FS,5.10,-0.43,0,0,0,0,0,0,0,0,2,2017-11-10
3F,GPJPN_1718,Nicole RAJICOVA,LADIES_FS,5.30,0.60,0,0,0,0,0,0,0,1,0,2017-11-10
3Lz+2T,GPJPN_1718,Nicole RAJICOVA,LADIES_FS,6.90,-1.30,0,1,0,0,0,1,0,1,1,2017-11-10
2Lz,GPJPN_1718,Nicole RAJICOVA,LADIES_FS,2.31,0.00,0,0,0,0,0,0,0,0,1,2017-11-10
3Lo+2T,GPJPN_1718,Nicole RAJICOVA,LADIES_FS,5.39,-0.70,0,1,0,0,0,1,0,1,1,2017-11-10
3Lo,GPJPN_1718,Nicole RAJICOVA,LADIES_FS,5.61,0.30,0,0,0,0,0,0,0,1,0,2017-11-10
3T,GPJPN_1718,Nicole RAJICOVA,LADIES_FS,4.73,-0.70,0,0,0,0,0,0,0,1,0,2017-11-10
3Lo,GPJPN_1718,Soyoun PARK,LADIES_FS,5.10,-0.70,0,0,0,0,0,0,0,1,0,2017-11-10
1A+2T,GPJPN_1718,Soyoun PARK,LADIES_FS,2.40,0.03,0,0,0,0,0,0,0,0,1,2017-11-10
3F,GPJPN_1718,Soyoun PARK,LADIES_FS,5.30,0.10,0,0,0,0,0,0,0,1,0,2017-11-10
2A+3T,GPJPN_1718,Soyoun PARK,LADIES_FS,6.93,-0.50,0,1,0,0,0,1,0,1,1,2017-11-10
3S,GPJPN_1718,Soyoun PARK,LADIES_FS,3.41,-2.10,0,1,0,0,0,1,0,1,0,2017-11-10
1Lo+1T,GPJPN_1718,Soyoun PARK,LADIES_FS,0.99,-0.06,0,0,0,0,0,0,0,0,0,2017-11-10
2S,GPJPN_1718,Soyoun PARK,LADIES_FS,1.43,0.00,0,0,0,0,0,0,0,0,1,2017-11-10
4Lz+3T,GPRUS_1718,Nathan CHEN,MEN_SP,17.90,1.57,0,0,0,0,0,0,1,1,0,2017-10-20
4F,GPRUS_1718,Nathan CHEN,MEN_SP,13.53,-1.03,0,0,0,0,0,0,1,0,0,2017-10-20
3A,GPRUS_1718,Nathan CHEN,MEN_SP,9.35,-0.86,0,0,0,0,0,0,0,1,0,2017-10-20
4Lo,GPRUS_1718,Yuzuru HANYU,MEN_SP,8.40,-2.06,0,1,0,0,0,1,1,0,0,2017-10-20
3A,GPRUS_1718,Yuzuru HANYU,MEN_SP,9.35,3.00,0,0,0,0,0,0,0,1,0,2017-10-20
4T+3T,GPRUS_1718,Yuzuru HANYU,MEN_SP,16.06,-3.54,0,0,0,0,0,0,1,1,0,2017-10-20
3Lz+3T,GPRUS_1718,Dmitri ALIEV,MEN_SP,10.30,0.80,0,0,0,0,0,0,0,2,0,2017-10-20
4T,GPRUS_1718,Dmitri ALIEV,MEN_SP,10.30,1.43,0,0,0,0,0,0,1,0,0,2017-10-20
3A,GPRUS_1718,Dmitri ALIEV,MEN_SP,9.35,0.57,0,0,0,0,0,0,0,1,0,2017-10-20
3Lz,GPRUS_1718,Mikhail KOLYADA,MEN_SP,6.00,0.90,0,0,0,0,0,0,0,1,0,2017-10-20
4T,GPRUS_1718,Mikhail KOLYADA,MEN_SP,10.30,-4.00,0,0,0,0,1,1,1,0,0,2017-10-20
3A,GPRUS_1718,Mikhail KOLYADA,MEN_SP,9.35,2.14,0,0,0,0,0,0,0,1,0,2017-10-20
3A,GPRUS_1718,Misha GE,MEN_SP,8.50,0.14,0,0,0,0,0,0,0,1,0,2017-10-20
3Lz+3T,GPRUS_1718,Misha GE,MEN_SP,10.30,0.70,0,0,0,0,0,0,0,2,0,2017-10-20
3F,GPRUS_1718,Misha GE,MEN_SP,5.83,0.70,0,0,0,0,0,0,0,1,0,2017-10-20
3Lz+3T,GPRUS_1718,Deniss VASILJEVS,MEN_SP,10.30,1.10,0,0,0,0,0,0,0,2,0,2017-10-20
3A,GPRUS_1718,Deniss VASILJEVS,MEN_SP,8.50,-0.14,0,0,0,0,0,0,0,1,0,2017-10-20
3F,GPRUS_1718,Deniss VASILJEVS,MEN_SP,5.83,1.00,0,0,0,0,0,0,0,1,0,2017-10-20
4S+3T,GPRUS_1718,Nam NGUYEN,MEN_SP,14.80,0.57,0,0,0,0,0,0,1,1,0,2017-10-20
4T,GPRUS_1718,Nam NGUYEN,MEN_SP,10.30,-4.00,0,0,0,0,0,0,1,0,0,2017-10-20
3A,GPRUS_1718,Nam NGUYEN,MEN_SP,9.35,0.29,0,0,0,0,0,0,0,1,0,2017-10-20
3A,GPRUS_1718,Moris KVITELASHVILI,MEN_SP,8.50,0.71,0,0,0,0,0,0,0,1,0,2017-10-20
4S+2T,GPRUS_1718,Moris KVITELASHVILI,MEN_SP,11.80,0.86,0,0,0,0,0,0,1,0,1,2017-10-20
4T,GPRUS_1718,Moris KVITELASHVILI,MEN_SP,11.33,-4.00,0,0,0,0,0,0,1,0,0,2017-10-20
4T+2T,GPRUS_1718,Andrei LAZUKIN,MEN_SP,11.60,0.57,0,0,0,0,0,0,1,0,1,2017-10-20
3A,GPRUS_1718,Andrei LAZUKIN,MEN_SP,8.50,0.71,0,0,0,0,0,0,0,1,0,2017-10-20
3F,GPRUS_1718,Andrei LAZUKIN,MEN_SP,5.83,0.30,0,0,0,0,0,0,0,1,0,2017-10-20
4S,GPRUS_1718,Denis TEN,MEN_SP,8.10,-3.54,0,1,0,0,0,1,1,0,0,2017-10-20
4T,GPRUS_1718,Denis TEN,MEN_SP,4.30,-2.10,0,0,1,0,1,2,1,0,0,2017-10-20
3A,GPRUS_1718,Denis TEN,MEN_SP,9.35,-3.00,0,0,0,0,0,0,0,1,0,2017-10-20
4T,GPRUS_1718,Grant HOCHSTEIN,MEN_SP,10.30,-4.00,0,0,0,0,0,0,1,0,0,2017-10-20
3A,GPRUS_1718,Grant HOCHSTEIN,MEN_SP,8.50,-2.14,0,0,0,0,0,0,0,1,0,2017-10-20
3Lz+2T,GPRUS_1718,Grant HOCHSTEIN,MEN_SP,6.05,-1.50,1,0,0,0,0,1,0,1,1,2017-10-20
4S,GPRUS_1718,Daniel SAMOHIN,MEN_SP,10.50,-3.54,0,0,0,0,0,0,1,0,0,2017-10-20
3A,GPRUS_1718,Daniel SAMOHIN,MEN_SP,8.50,-1.43,0,0,0,0,0,0,0,1,0,2017-10-20
2T,GPRUS_1718,Daniel SAMOHIN,MEN_SP,1.43,-0.60,0,0,0,0,1,1,0,0,1,2017-10-20
4Lz,GPRUS_1718,Yuzuru HANYU,MEN_FS,13.60,1.14,0,0,0,0,0,0,1,0,0,2017-10-20
3Lo,GPRUS_1718,Yuzuru HANYU,MEN_FS,5.10,0.60,0,0,0,0,0,0,0,1,0,2017-10-20
3F,GPRUS_1718,Yuzuru HANYU,MEN_FS,5.30,1.60,0,0,0,0,0,0,0,1,0,2017-10-20
4S,GPRUS_1718,Yuzuru HANYU,MEN_FS,11.55,-0.69,0,0,0,0,0,0,1,0,0,2017-10-20
2T,GPRUS_1718,Yuzuru HANYU,MEN_FS,1.43,0.03,0,0,0,0,0,0,0,0,1,2017-10-20
4T+3T,GPRUS_1718,Yuzuru HANYU,MEN_FS,16.06,1.71,0,0,0,0,0,0,1,1,0,2017-10-20
3A+2T,GPRUS_1718,Yuzuru HANYU,MEN_FS,10.78,1.86,0,0,0,0,0,0,0,1,1,2017-10-20
3A,GPRUS_1718,Yuzuru HANYU,MEN_FS,9.35,0.86,0,0,0,0,0,0,0,1,0,2017-10-20
4Lz+3T,GPRUS_1718,Nathan CHEN,MEN_FS,17.90,2.00,0,0,0,0,0,0,1,1,0,2017-10-20
4F,GPRUS_1718,Nathan CHEN,MEN_FS,12.30,1.71,0,0,0,0,0,0,1,0,0,2017-10-20
