element,comp_id,skater_fullname,event,bv,goe,failed_req,invalid,num_spin_errors,date
LSp3,WC_1213,Valentina MARCHEI,LADIES_SP,2.40,0.71,0,0,0,2013-03-11
FSSp4,WC_1213,Valentina MARCHEI,LADIES_SP,3.00,0.43,0,0,0,2013-03-11
CCoSp3,WC_1213,Valentina MARCHEI,LADIES_SP,3.00,0.36,0,0,0,2013-03-11
LSp3,WC_1213,Kerstin FRANK,LADIES_SP,2.40,0.43,0,0,0,2013-03-11
FCSp4,WC_1213,Kerstin FRANK,LADIES_SP,3.20,0.21,0,0,0,2013-03-11
CCoSp4,WC_1213,Kerstin FRANK,LADIES_SP,3.50,0.29,0,0,0,2013-03-11
LSp4,WC_1213,Kexin ZHANG,LADIES_SP,2.70,0.79,0,0,0,2013-03-11
FCSp4,WC_1213,Kexin ZHANG,LADIES_SP,3.20,0.36,0,0,0,2013-03-11
CCoSp4,WC_1213,Kexin ZHANG,LADIES_SP,3.50,0.21,0,0,0,2013-03-11
LSp4,WC_1213,Nathalie WEINZIERL,LADIES_SP,2.70,0.14,0,0,0,2013-03-11
FCSp3,WC_1213,Nathalie WEINZIERL,LADIES_SP,2.80,0.03,0,0,0,2013-03-11
CCoSp4,WC_1213,Nathalie WEINZIERL,LADIES_SP,3.50,0.43,0,0,0,2013-03-11
FSSp3,WC_1213,Isadora WILLIAMS,LADIES_SP,2.60,-0.09,0,0,0,2013-03-11
LSp3,WC_1213,Isadora WILLIAMS,LADIES_SP,2.40,0.21,0,0,0,2013-03-11
CCoSp4,WC_1213,Isadora WILLIAMS,LADIES_SP,3.50,0.06,0,0,0,2013-03-11
LSp2,WC_1213,Anita MADSEN,LADIES_SP,1.90,-0.30,0,0,0,2013-03-11
FCSp3,WC_1213,Anita MADSEN,LADIES_SP,2.80,0.00,0,0,0,2013-03-11
CCoSp4,WC_1213,Anita MADSEN,LADIES_SP,3.50,0.00,0,0,0,2013-03-11
FCSp3,WC_1213,Carol BRESSANUTTI,LADIES_SP,2.80,0.00,0,0,0,2013-03-11
CCoSp4,WC_1213,Carol BRESSANUTTI,LADIES_SP,3.50,-0.21,0,0,0,2013-03-11
LSp3,WC_1213,Carol BRESSANUTTI,LADIES_SP,2.40,0.36,0,0,0,2013-03-11
CCoSp4,WC_1213,Kaat VAN DAELE,LADIES_SP,3.50,0.00,0,0,0,2013-03-11
FCSp3,WC_1213,Kaat VAN DAELE,LADIES_SP,2.80,-0.13,0,0,0,2013-03-11
LSp3,WC_1213,Kaat VAN DAELE,LADIES_SP,2.40,-0.04,0,0,0,2013-03-11
FSSp1,WC_1213,Elene GEDEVANISHVILI,LADIES_SP,2.00,0.10,0,0,0,2013-03-11
LSp,WC_1213,Elene GEDEVANISHVILI,LADIES_SP,0.00,0.00,0,0,0,2013-03-11
CCoSp4,WC_1213,Elene GEDEVANISHVILI,LADIES_SP,3.50,0.36,0,0,0,2013-03-11
FCSp3,WC_1213,Tina STUERZINGER,LADIES_SP,2.80,0.07,0,0,0,2013-03-11
LSp3,WC_1213,Tina STUERZINGER,LADIES_SP,2.40,-0.17,0,0,0,2013-03-11
CCoSp4,WC_1213,Tina STUERZINGER,LADIES_SP,3.50,0.00,0,0,0,2013-03-11
FCSp4,WC_1213,Juulia TURKKILA,LADIES_SP,3.20,0.00,0,0,0,2013-03-11
CCoSp4,WC_1213,Juulia TURKKILA,LADIES_SP,3.50,0.21,0,0,0,2013-03-11
LSp3,WC_1213,Juulia TURKKILA,LADIES_SP,2.40,0.21,0,0,0,2013-03-11
FCSp4,WC_1213,Anne Line GJERSEM,LADIES_SP,3.20,0.21,0,0,0,2013-03-11
LSp3,WC_1213,Anne Line GJERSEM,LADIES_SP,2.40,0.10,0,0,0,2013-03-11
CCoSp4,WC_1213,Anne Line GJERSEM,LADIES_SP,3.50,0.00,0,0,0,2013-03-11
FCSp4,WC_1213,Inga JANULEVICIUTE,LADIES_SP,3.20,0.21,0,0,0,2013-03-11
LSp3,WC_1213,Inga JANULEVICIUTE,LADIES_SP,2.40,0.43,0,0,0,2013-03-11
CCoSp4,WC_1213,Inga JANULEVICIUTE,LADIES_SP,3.50,0.07,0,0,0,2013-03-11
LSp2,WC_1213,Patricia GLESCIC,LADIES_SP,1.90,-0.39,0,0,0,2013-03-11
FSSp3,WC_1213,Patricia GLESCIC,LADIES_SP,2.60,-0.13,0,0,0,2013-03-11
CCoSp3,WC_1213,Patricia GLESCIC,LADIES_SP,3.00,-0.09,0,0,0,2013-03-11
FCSp3,WC_1213,Alina FJODOROVA,LADIES_SP,2.80,0.36,0,0,0,2013-03-11
CCoSp3,WC_1213,Alina FJODOROVA,LADIES_SP,3.00,0.00,0,0,0,2013-03-11
LSp2,WC_1213,Alina FJODOROVA,LADIES_SP,1.90,0.43,0,0,0,2013-03-11
FCCoSp4,WC_1213,Yuna KIM,LADIES_FS,3.50,1.00,0,0,0,2013-03-11
LSp3,WC_1213,Yuna KIM,LADIES_FS,2.40,1.07,0,0,0,2013-03-11
CCoSp4,WC_1213,Yuna KIM,LADIES_FS,3.50,1.21,0,0,0,2013-03-11
FCCoSp4,WC_1213,Mao ASADA,LADIES_FS,3.50,1.00,0,0,0,2013-03-11
CCoSp3,WC_1213,Mao ASADA,LADIES_FS,3.00,0.86,0,0,0,2013-03-11
FCSp3,WC_1213,Mao ASADA,LADIES_FS,2.80,0.14,0,0,0,2013-03-11
FCCoSp4,WC_1213,Carolina KOSTNER,LADIES_FS,3.50,0.64,0,0,0,2013-03-11
FCSp4,WC_1213,Carolina KOSTNER,LADIES_FS,3.20,0.86,0,0,0,2013-03-11
CCoSp4,WC_1213,Carolina KOSTNER,LADIES_FS,3.50,0.93,0,0,0,2013-03-11
FCSp4,WC_1213,Zijun LI,LADIES_FS,3.20,0.86,0,0,0,2013-03-11
CCoSp4,WC_1213,Zijun LI,LADIES_FS,3.50,0.43,0,0,0,2013-03-11
LSp4,WC_1213,Zijun LI,LADIES_FS,2.70,1.21,0,0,0,2013-03-11
LSp4,WC_1213,Gracie GOLD,LADIES_FS,2.70,1.14,0,0,0,2013-03-11
FCoSp4,WC_1213,Gracie GOLD,LADIES_FS,3.00,0.93,0,0,0,2013-03-11
CCoSp4,WC_1213,Gracie GOLD,LADIES_FS,3.50,1.00,0,0,0,2013-03-11
FSSp3,WC_1213,Ashley WAGNER,LADIES_FS,2.60,0.36,0,0,0,2013-03-11
LSp4,WC_1213,Ashley WAGNER,LADIES_FS,2.70,0.79,0,0,0,2013-03-11
CCoSp3,WC_1213,Ashley WAGNER,LADIES_FS,3.00,0.57,0,0,0,2013-03-11
LSp4,WC_1213,Kanako MURAKAMI,LADIES_FS,2.70,1.07,0,0,0,2013-03-11
FSSp4,WC_1213,Kanako MURAKAMI,LADIES_FS,3.00,0.43,0,0,0,2013-03-11
CCoSp4,WC_1213,Kanako MURAKAMI,LADIES_FS,3.50,1.00,0,0,0,2013-03-11
LSp2,WC_1213,Elizaveta TUKTAMYSHEVA,LADIES_FS,1.90,0.64,0,0,0,2013-03-11
FSSp1,WC_1213,Elizaveta TUKTAMYSHEVA,LADIES_FS,2.00,-0.04,0,0,0,2013-03-11
CCoSp4,WC_1213,Elizaveta TUKTAMYSHEVA,LADIES_FS,3.50,0.64,0,0,0,2013-03-11
FCSp4,WC_1213,Adelina SOTNIKOVA,LADIES_FS,3.20,0.79,0,0,0,2013-03-11
LSp4,WC_1213,Adelina SOTNIKOVA,LADIES_FS,2.70,0.79,0,0,0,2013-03-11
CCoSp3,WC_1213,Adelina SOTNIKOVA,LADIES_FS,3.00,0.64,0,0,0,2013-03-11
CCoSp4,WC_1213,Kaetlyn OSMOND,LADIES_FS,3.50,0.64,0,0,0,2013-03-11
FCCoSp3,WC_1213,Kaetlyn OSMOND,LADIES_FS,3.00,0.10,0,0,0,2013-03-11
LSp4,WC_1213,Kaetlyn OSMOND,LADIES_FS,2.70,0.64,0,0,0,2013-03-11
CCoSp4,WC_1213,Mae Berenice MEITE,LADIES_FS,3.50,0.07,0,0,0,2013-03-11
LSp3,WC_1213,Mae Berenice MEITE,LADIES_FS,2.40,0.50,0,0,0,2013-03-11
FCoSp2,WC_1213,Mae Berenice MEITE,LADIES_FS,2.00,0.00,0,0,0,2013-03-11
FCSp3,WC_1213,Natalia POPOVA,LADIES_FS,2.80,0.50,0,0,0,2013-03-11
CCoSp4,WC_1213,Natalia POPOVA,LADIES_FS,3.50,0.71,0,0,0,2013-03-11
LSp2,WC_1213,Natalia POPOVA,LADIES_FS,1.90,0.50,0,0,0,2013-03-11
FCSp4,WC_1213,Akiko SUZUKI,LADIES_FS,3.20,0.36,0,0,0,2013-03-11
CCoSp4,WC_1213,Akiko SUZUKI,LADIES_FS,3.50,0.79,0,0,0,2013-03-11
FCCoSp4,WC_1213,Akiko SUZUKI,LADIES_FS,3.50,0.64,0,0,0,2013-03-11
FCSp3,WC_1213,Alena LEONOVA,LADIES_FS,2.80,0.14,0,0,0,2013-03-11
CCoSp3,WC_1213,Alena LEONOVA,LADIES_FS,3.00,0.21,0,0,0,2013-03-11
CSSp4,WC_1213,Alena LEONOVA,LADIES_FS,3.00,0.29,0,0,0,2013-03-11
CSp4,WC_1213,Viktoria HELGESSON,LADIES_FS,2.60,0.50,0,0,0,2013-03-11
CCoSp4,WC_1213,Viktoria HELGESSON,LADIES_FS,3.50,0.50,0,0,0,2013-03-11
FSSp3,WC_1213,Viktoria HELGESSON,LADIES_FS,2.60,0.10,0,0,0,2013-03-11
LSp3,WC_1213,Elena GLEBOVA,LADIES_FS,2.40,0.43,0,0,0,2013-03-11
FSSp3,WC_1213,Elena GLEBOVA,LADIES_FS,2.60,-0.04,0,0,0,2013-03-11
CCoSp3,WC_1213,Elena GLEBOVA,LADIES_FS,3.00,0.29,0,0,0,2013-03-11
FCCoSp3,WC_1213,Monika SIMANCIKOVA,LADIES_FS,3.00,0.07,0,0,0,2013-03-11
LSp4,WC_1213,Monika SIMANCIKOVA,LADIES_FS,2.70,0.50,0,0,0,2013-03-11
CCoSp1,WC_1213,Monika SIMANCIKOVA,LADIES_FS,2.00,0.21,0,0,0,2013-03-11
FSSp3,WC_1213,Valentina MARCHEI,LADIES_FS,2.60,0.00,0,0,0,2013-03-11
LSp3,WC_1213,Valentina MARCHEI,LADIES_FS,2.40,0.50,0,0,0,2013-03-11
CCoSp4,WC_1213,Valentina MARCHEI,LADIES_FS,3.50,0.29,0,0,0,2013-03-11
FSSp3,WC_1213,Nathalie WEINZIERL,LADIES_FS,2.60,0.07,0,0,0,2013-03-11
LSp4,WC_1213,Nathalie WEINZIERL,LADIES_FS,2.70,0.43,0,0,0,2013-03-11
CCoSp3,WC_1213,Nathalie WEINZIERL,LADIES_FS,3.00,0.43,0,0,0,2013-03-11
LSp4,WC_1213,Brooklee HAN,LADIES_FS,2.70,0.86,0,0,0,2013-03-11
FCoSp3,WC_1213,Brooklee HAN,LADIES_FS,2.50,0.07,0,0,0,2013-03-11
CCoSp4,WC_1213,Brooklee HAN,LADIES_FS,3.50,0.50,0,0,0,2013-03-11
FCCoSp2,WC_1213,Jenna MCCORKELL,LADIES_FS,2.50,0.50,0,0,0,2013-03-11
CCoSp4,WC_1213,Jenna MCCORKELL,LADIES_FS,3.50,0.14,0,0,0,2013-03-11
FSSp3,WC_1213,Jenna MCCORKELL,LADIES_FS,2.60,0.07,0,0,0,2013-03-11
FCSp3,WC_1213,Kexin ZHANG,LADIES_FS,2.80,0.29,0,0,0,2013-03-11
LSp3,WC_1213,Kexin ZHANG,LADIES_FS,2.40,0.86,0,0,0,2013-03-11
CCoSp4,WC_1213,Kexin ZHANG,LADIES_FS,3.50,0.03,0,0,0,2013-03-11
CCoSp4,WC_1213,Sonia LAFUENTE,LADIES_FS,3.50,0.07,0,0,0,2013-03-11
LSp2,WC_1213,Sonia LAFUENTE,LADIES_FS,1.90,0.14,0,0,0,2013-03-11
FCCoSp4,WC_1213,Sonia LAFUENTE,LADIES_FS,3.50,0.07,0,0,0,2013-03-11
FCoSp,WC_1213,Kerstin FRANK,LADIES_FS,0.00,0.00,0,0,0,2013-03-11
FCSp4,WC_1213,Kerstin FRANK,LADIES_FS,3.20,0.00,0,0,0,2013-03-11
CCoSp3,WC_1213,Kerstin FRANK,LADIES_FS,3.00,0.00,0,0,0,2013-03-11
FCSp4,4CC_1213,Yuzuru HANYU,MEN_SP,3.20,0.93,0,0,0,2013-02-08
CSSp4,4CC_1213,Yuzuru HANYU,MEN_SP,3.00,0.64,0,0,0,2013-02-08
CCoSp4,4CC_1213,Yuzuru HANYU,MEN_SP,3.50,0.93,0,0,0,2013-02-08
CCoSp3,4CC_1213,Han YAN,MEN_SP,3.00,0.29,0,0,0,2013-02-08
FCSp4,4CC_1213,Han YAN,MEN_SP,3.20,0.14,0,0,0,2013-02-08
CSSp4,4CC_1213,Han YAN,MEN_SP,3.00,0.86,0,0,0,2013-02-08
CSSp4,4CC_1213,Richard DORNBUSH,MEN_SP,3.00,0.36,0,0,0,2013-02-08
FCSp4,4CC_1213,Richard DORNBUSH,MEN_SP,3.20,0.64,0,0,0,2013-02-08
CCoSp4,4CC_1213,Richard DORNBUSH,MEN_SP,3.50,0.50,0,0,0,2013-02-08
FSSp4,4CC_1213,Daisuke TAKAHASHI,MEN_SP,3.00,0.57,0,0,0,2013-02-08
CCSp2,4CC_1213,Daisuke TAKAHASHI,MEN_SP,2.30,0.29,0,0,0,2013-02-08
CCoSp4,4CC_1213,Daisuke TAKAHASHI,MEN_SP,3.50,0.57,0,0,0,2013-02-08
CSSp4,4CC_1213,Nan SONG,MEN_SP,3.00,0.50,0,0,0,2013-02-08
FCSp3,4CC_1213,Nan SONG,MEN_SP,2.80,0.14,0,0,0,2013-02-08
CCoSp3,4CC_1213,Nan SONG,MEN_SP,3.00,0.21,0,0,0,2013-02-08
FUSp4,4CC_1213,Kevin REYNOLDS,MEN_SP,2.90,0.29,0,0,0,2013-02-08
CCSp4,4CC_1213,Kevin REYNOLDS,MEN_SP,3.20,0.00,0,0,0,2013-02-08
CCoSp3,4CC_1213,Kevin REYNOLDS,MEN_SP,3.00,0.86,0,0,0,2013-02-08
FSSp3,4CC_1213,Denis TEN,MEN_SP,2.60,0.36,0,0,0,2013-02-08
CCSp4,4CC_1213,Denis TEN,MEN_SP,3.20,0.71,0,0,0,2013-02-08
CCoSp4,4CC_1213,Denis TEN,MEN_SP,3.50,0.64,0,0,0,2013-02-08
CCoSp4,4CC_1213,Takahito MURA,MEN_SP,3.50,0.14,0,0,0,2013-02-08
CCSp2,4CC_1213,Takahito MURA,MEN_SP,2.30,0.29,0,0,0,2013-02-08
FSSp3,4CC_1213,Takahito MURA,MEN_SP,2.60,0.21,0,0,0,2013-02-08
CCoSp4,4CC_1213,Ross MINER,MEN_SP,3.50,0.93,0,0,0,2013-02-08
CCSp4,4CC_1213,Ross MINER,MEN_SP,3.20,0.50,0,0,0,2013-02-08
FSSp4,4CC_1213,Ross MINER,MEN_SP,3.00,0.86,0,0,0,2013-02-08
FCSp4,4CC_1213,Max AARON,MEN_SP,3.20,0.00,0,0,0,2013-02-08
CSSp4,4CC_1213,Max AARON,MEN_SP,3.00,0.36,0,0,0,2013-02-08
CCoSp3,4CC_1213,Max AARON,MEN_SP,3.00,0.29,0,0,0,2013-02-08
FCSp3,4CC_1213,Andrei ROGOZINE,MEN_SP,2.80,0.29,0,0,0,2013-02-08
CCoSp4,4CC_1213,Andrei ROGOZINE,MEN_SP,3.50,0.29,0,0,0,2013-02-08
CSSp4,4CC_1213,Andrei ROGOZINE,MEN_SP,3.00,0.43,0,0,0,2013-02-08
CCSp4,4CC_1213,Misha GE,MEN_SP,3.20,0.50,0,0,0,2013-02-08
FSSp3,4CC_1213,Misha GE,MEN_SP,2.60,0.14,0,0,0,2013-02-08
CCoSp4,4CC_1213,Misha GE,MEN_SP,3.50,0.36,0,0,0,2013-02-08
FCSp4,4CC_1213,Yi WANG,MEN_SP,3.20,0.07,0,0,0,2013-02-08
CSSp1,4CC_1213,Yi WANG,MEN_SP,1.90,0.29,0,0,0,2013-02-08
CCoSp4,4CC_1213,Yi WANG,MEN_SP,3.50,0.50,0,0,0,2013-02-08
CSSp4,4CC_1213,Michael Christian MARTINEZ,MEN_SP,3.00,0.79,0,0,0,2013-02-08
FCSp4,4CC_1213,Michael Christian MARTINEZ,MEN_SP,3.20,0.50,0,0,0,2013-02-08
CCoSp4,4CC_1213,Michael Christian MARTINEZ,MEN_SP,3.50,0.79,0,0,0,2013-02-08
FCSp3,4CC_1213,Abzal RAKIMGALIEV,MEN_SP,2.80,0.07,0,0,0,2013-02-08
CCoSp4,4CC_1213,Abzal RAKIMGALIEV,MEN_SP,3.50,0.00,0,0,0,2013-02-08
CSSp3,4CC_1213,Abzal RAKIMGALIEV,MEN_SP,2.60,0.07,0,0,0,2013-02-08
CCSp3,4CC_1213,Christopher CALUZA,MEN_SP,2.80,0.29,0,0,0,2013-02-08
FSSp2,4CC_1213,Christopher CALUZA,MEN_SP,2.30,0.14,0,0,0,2013-02-08
CCoSp4,4CC_1213,Christopher CALUZA,MEN_SP,3.50,0.21,0,0,0,2013-02-08
CSSp3,4CC_1213,Jin Seo KIM,MEN_SP,2.60,-0.13,0,0,0,2013-02-08
FCSp3,4CC_1213,Jin Seo KIM,MEN_SP,2.80,0.14,0,0,0,2013-02-08
CCoSp2,4CC_1213,Jin Seo KIM,MEN_SP,2.50,0.14,0,0,0,2013-02-08
CSSp2,4CC_1213,June Hyoung LEE,MEN_SP,2.30,-0.17,0,0,0,2013-02-08
CCoSp3,4CC_1213,June Hyoung LEE,MEN_SP,3.00,-0.34,0,0,0,2013-02-08
FCSp2,4CC_1213,June Hyoung LEE,MEN_SP,2.30,0.00,0,0,0,2013-02-08
FCSp3,4CC_1213,Brendan KERRY,MEN_SP,2.80,0.21,0,0,0,2013-02-08
CSSp2,4CC_1213,Brendan KERRY,MEN_SP,2.30,-0.06,0,0,0,2013-02-08
CCoSp4,4CC_1213,Brendan KERRY,MEN_SP,3.50,-0.04,0,0,0,2013-02-08
CCSp3,4CC_1213,Elladj BALDE,MEN_SP,2.80,0.43,0,0,0,2013-02-08
FSSp3,4CC_1213,Elladj BALDE,MEN_SP,2.60,0.00,0,0,0,2013-02-08
CCoSp4,4CC_1213,Elladj BALDE,MEN_SP,3.50,-0.04,0,0,0,2013-02-08
FCSp2,4CC_1213,Min-Seok KIM,MEN_SP,2.30,-0.34,0,0,0,2013-02-08
CSSp3,4CC_1213,Min-Seok KIM,MEN_SP,2.60,-0.13,0,0,0,2013-02-08
CCoSp4,4CC_1213,Min-Seok KIM,MEN_SP,3.50,-0.13,0,0,0,2013-02-08
CSSp3,4CC_1213,Jordan JU,MEN_SP,2.60,0.21,0,0,0,2013-02-08
CCoSp2,4CC_1213,Jordan JU,MEN_SP,2.50,-0.13,0,0,0,2013-02-08
FUSp3,4CC_1213,Jordan JU,MEN_SP,2.40,-0.09,0,0,0,2013-02-08
CCoSp2,4CC_1213,David KRANJEC,MEN_SP,2.50,0.00,0,0,0,2013-02-08
FCSp2,4CC_1213,David KRANJEC,MEN_SP,2.30,0.14,0,0,0,2013-02-08
CSSp3,4CC_1213,David KRANJEC,MEN_SP,2.60,0.00,0,0,0,2013-02-08
CCSp4,4CC_1213,Kevin REYNOLDS,MEN_FS,3.20,0.43,0,0,0,2013-02-08
CCoSp4,4CC_1213,Kevin REYNOLDS,MEN_FS,3.50,0.93,0,0,0,2013-02-08
FCCoSp2,4CC_1213,Kevin REYNOLDS,MEN_FS,2.50,0.57,0,0,0,2013-02-08
FCCoSp3,4CC_1213,Max AARON,MEN_FS,3.00,0.29,0,0,0,2013-02-08
CCoSp4,4CC_1213,Max AARON,MEN_FS,3.50,0.29,0,0,0,2013-02-08
FCSSp3,4CC_1213,Max AARON,MEN_FS,2.60,0.07,0,0,0,2013-02-08
FCCoSp4,4CC_1213,Yuzuru HANYU,MEN_FS,3.50,0.71,0,0,0,2013-02-08
CCoSp4,4CC_1213,Yuzuru HANYU,MEN_FS,3.50,0.57,0,0,0,2013-02-08
FCSSp4,4CC_1213,Yuzuru HANYU,MEN_FS,3.00,0.86,0,0,0,2013-02-08
CCoSp4,4CC_1213,Richard DORNBUSH,MEN_FS,3.50,0.64,0,0,0,2013-02-08
CSSp4,4CC_1213,Richard DORNBUSH,MEN_FS,3.00,0.36,0,0,0,2013-02-08
FCCoSp2,4CC_1213,Richard DORNBUSH,MEN_FS,2.50,0.43,0,0,0,2013-02-08
CSSp3,4CC_1213,Han YAN,MEN_FS,2.60,0.57,0,0,0,2013-02-08
FCSp3,4CC_1213,Han YAN,MEN_FS,2.80,0.00,0,0,0,2013-02-08
CCoSp3,4CC_1213,Han YAN,MEN_FS,3.00,0.21,0,0,0,2013-02-08
FCCoSp4,4CC_1213,Nan SONG,MEN_FS,3.50,0.29,0,0,0,2013-02-08
FCSSp4,4CC_1213,Nan SONG,MEN_FS,3.00,0.07,0,0,0,2013-02-08
CCoSp4,4CC_1213,Nan SONG,MEN_FS,3.50,0.29,0,0,0,2013-02-08
FSSp2,4CC_1213,Ross MINER,MEN_FS,2.30,0.03,0,0,0,2013-02-08
CCoSp4,4CC_1213,Ross MINER,MEN_FS,3.50,0.36,0,0,0,2013-02-08
FCCoSp4,4CC_1213,Ross MINER,MEN_FS,3.50,0.57,0,0,0,2013-02-08
FCCoSp4,4CC_1213,Daisuke TAKAHASHI,MEN_FS,3.50,0.50,0,0,0,2013-02-08
LSp3,4CC_1213,Daisuke TAKAHASHI,MEN_FS,2.40,0.43,0,0,0,2013-02-08
CCoSp4,4CC_1213,Daisuke TAKAHASHI,MEN_FS,3.50,0.79,0,0,0,2013-02-08
CCSp3,4CC_1213,Takahito MURA,MEN_FS,2.80,0.43,0,0,0,2013-02-08
CCoSp4,4CC_1213,Takahito MURA,MEN_FS,3.50,0.00,0,0,0,2013-02-08
FSSp2,4CC_1213,Takahito MURA,MEN_FS,2.30,0.00,0,0,0,2013-02-08
CCSp4,4CC_1213,Misha GE,MEN_FS,3.20,0.36,0,0,0,2013-02-08
CCoSp4,4CC_1213,Misha GE,MEN_FS,3.50,0.43,0,0,0,2013-02-08
FSSp2,4CC_1213,Misha GE,MEN_FS,2.30,0.07,0,0,0,2013-02-08
FSSp4,4CC_1213,Andrei ROGOZINE,MEN_FS,3.00,0.50,0,0,0,2013-02-08
CCoSp4,4CC_1213,Andrei ROGOZINE,MEN_FS,3.50,0.00,0,0,0,2013-02-08
FCCoSp3,4CC_1213,Andrei ROGOZINE,MEN_FS,3.00,0.00,0,0,0,2013-02-08
SSp2,4CC_1213,Christopher CALUZA,MEN_FS,1.60,0.29,0,0,0,2013-02-08
FCCoSp4,4CC_1213,Christopher CALUZA,MEN_FS,3.50,0.07,0,0,0,2013-02-08
CCoSp3,4CC_1213,Christopher CALUZA,MEN_FS,3.00,0.29,0,0,0,2013-02-08
FCSp4,4CC_1213,Yi WANG,MEN_FS,3.20,0.29,0,0,0,2013-02-08
CSSp3,4CC_1213,Yi WANG,MEN_FS,2.60,0.50,0,0,0,2013-02-08
CCoSp4,4CC_1213,Yi WANG,MEN_FS,3.50,0.43,0,0,0,2013-02-08
CCoSp4,4CC_1213,Abzal RAKIMGALIEV,MEN_FS,3.50,0.14,0,0,0,2013-02-08
FCSp3,4CC_1213,Abzal RAKIMGALIEV,MEN_FS,2.80,0.00,0,0,0,2013-02-08
CSSp2,4CC_1213,Abzal RAKIMGALIEV,MEN_FS,2.30,0.36,0,0,0,2013-02-08
CCoSp4,4CC_1213,Elladj BALDE,MEN_FS,3.50,0.21,0,0,0,2013-02-08
CCSp3,4CC_1213,Elladj BALDE,MEN_FS,2.80,0.50,0,0,0,2013-02-08
FSSp3,4CC_1213,Elladj BALDE,MEN_FS,2.60,0.21,0,0,0,2013-02-08
CCoSp3,4CC_1213,June Hyoung LEE,MEN_FS,3.00,-0.04,0,0,0,2013-02-08
CSSp3,4CC_1213,June Hyoung LEE,MEN_FS,2.60,0.14,0,0,0,2013-02-08
FCCoSp4,4CC_1213,June Hyoung LEE,MEN_FS,3.50,-0.21,0,0,0,2013-02-08
CCSp4,4CC_1213,Denis TEN,MEN_FS,3.20,0.36,0,0,0,2013-02-08
FSSp3,4CC_1213,Denis TEN,MEN_FS,2.60,0.21,0,0,0,2013-02-08
CCoSp4,4CC_1213,Denis TEN,MEN_FS,3.50,0.21,0,0,0,2013-02-08
FCCoSp4,4CC_1213,Michael Christian MARTINEZ,MEN_FS,3.50,0.21,0,0,0,2013-02-08
FSSp3,4CC_1213,Michael Christian MARTINEZ,MEN_FS,2.60,-0.09,0,0,0,2013-02-08
CCoSp4,4CC_1213,Michael Christian MARTINEZ,MEN_FS,3.50,0.86,0,0,0,2013-02-08
CSSp2,4CC_1213,Jin Seo KIM,MEN_FS,2.30,0.14,0,0,0,2013-02-08
CCoSp2,4CC_1213,Jin Seo KIM,MEN_FS,2.50,-0.09,0,0,0,2013-02-08
FCSp3,4CC_1213,Jin Seo KIM,MEN_FS,2.80,-0.21,0,0,0,2013-02-08
CSSp2,4CC_1213,Min-Seok KIM,MEN_FS,2.30,0.00,0,0,0,2013-02-08
FCSp2,4CC_1213,Min-Seok KIM,MEN_FS,2.30,-0.09,0,0,0,2013-02-08
CCoSp4,4CC_1213,Min-Seok KIM,MEN_FS,3.50,0.00,0,0,0,2013-02-08
FCSp2,4CC_1213,Brendan KERRY,MEN_FS,2.30,0.00,0,0,0,2013-02-08
CCoSp1,4CC_1213,Brendan KERRY,MEN_FS,2.00,0.00,0,0,0,2013-02-08
CSSp1,4CC_1213,Brendan KERRY,MEN_FS,1.90,-0.26,0,0,0,2013-02-08
CSSp2,4CC_1213,Jordan JU,MEN_FS,2.30,0.00,0,0,0,2013-02-08
CCoSp3,4CC_1213,Jordan JU,MEN_FS,3.00,0.00,0,0,0,2013-02-08
FUSp3,4CC_1213,Jordan JU,MEN_FS,2.40,-0.04,0,0,0,2013-02-08
FSSp3,4CC_1213,David KRANJEC,MEN_FS,2.60,0.36,0,0,0,2013-02-08
CSSp2,4CC_1213,David KRANJEC,MEN_FS,2.30,0.00,0,0,0,2013-02-08
CoSpB,4CC_1213,David KRANJEC,MEN_FS,1.50,-0.26,0,0,0,2013-02-08
LSp4,4CC_1213,Mao ASADA,LADIES_SP,2.70,0.29,0,0,0,2013-02-08
FCSp3,4CC_1213,Mao ASADA,LADIES_SP,2.80,0.29,0,0,0,2013-02-08
CCoSp4,4CC_1213,Mao ASADA,LADIES_SP,3.50,0.57,0,0,0,2013-02-08
LSp4,4CC_1213,Akiko SUZUKI,LADIES_SP,2.70,0.57,0,0,0,2013-02-08
FCSp3,4CC_1213,Akiko SUZUKI,LADIES_SP,2.80,0.57,0,0,0,2013-02-08
CCoSp4,4CC_1213,Akiko SUZUKI,LADIES_SP,3.50,0.79,0,0,0,2013-02-08
FCSp4,4CC_1213,Kanako MURAKAMI,LADIES_SP,3.20,0.21,0,0,0,2013-02-08
CCoSp4,4CC_1213,Kanako MURAKAMI,LADIES_SP,3.50,0.64,0,0,0,2013-02-08
